"bird_ID","date","bird_played","key_pecked"
"bl145pi133","2/26/2020","bl11pu3_UD",2
"bl145pi133","2/26/2020","pi183y24_UD",2
"bl145pi133","2/27/2020","bl11pu3_UD",2
"bl145pi133","2/27/2020","pi183y24_UD",2
"bl145pi133","2/28/2020","bl11pu3_UD",2
"bl145pi133","3/3/2020","yelred_FD",2
"bl145pi133","3/3/2020","yelred_UD",2
"bl145pi133","3/4/2020","yelred_FD",2
"bl145pi133","3/4/2020","yelred_UD",2
"bl146ye16","2/19/2020","pu35pu36_UD",2
"bl146ye16","2/19/2020","y40b7_UD",2
"bl146ye16","2/22/2020","y40b7_UD",2
"bl146ye16","2/24/2020","bl32gy22_UD",2
"bl146ye16","2/26/2020","pu35pu36_UD",2
"bl146ye16","2/26/2020","y40b7_UD",2
"bl146ye16","2/4/2020","bl11pu3_UD",2
"bl146ye16","2/4/2020","pi183y24_UD",2
"bl146ye16","2/5/2020","pi183y24_UD",2
"bl181ye161","11/11/2019","yelred_UD",2
"bl181ye161","11/12/2019","bl62or12_error",2
"bl181ye161","11/14/2019","bl43p196_UD",2
"bl181ye161","11/14/2019","bl4b13_UD",2
"bl181ye161","11/14/2019","bl62or12_error",2
"bl181ye161","11/15/2019","pu35pu36_UD",2
"bl181ye161","11/19/2019","pu35pu36_UD",2
"bl181ye161","11/19/2019","y40b7_UD",2
"bl181ye161","11/19/2019","yelred_FD",2
"bl181ye161","12/6/2019","gy58gr08_FD",2
"bl181ye161","12/6/2019","gy58gr08_UD",2
"bl23y3","10/24/2018","yelred_FD",2
"bl23y3","10/26/2018","bl100pu80_FD",2
"bl23y3","10/26/2018","bl100pu80_UD",2
"bl23ye3","11/12/2018","bl43p196_UD",2
"bl23ye3","11/12/2018","bl4b13_UD",2
"bl23ye3","11/13/2018","bl11pu3_UD",2
"bl23ye3","11/13/2018","g32b89_UD",2
"bl23ye3","11/14/2018","bl11pu3_UD",2
"bl23ye3","11/14/2018","g32b89_UD",2
"bl23ye3","11/15/2018","blk17_FD",2
"bl23ye3","11/15/2018","blk17_UD",2
"bl23ye3","11/3/2018","pu17pu18_UD",2
"bl23ye3","11/6/2018","bl100pu80_FD",2
"bl23ye3","11/6/2018","bl34pu94_FD",2
"bl23ye3","11/7/2018","bl100pu80_UD",2
"bl23ye3","11/8/2018","bkor_FD",2
"bl23ye3","11/8/2018","bkor_UD",2
"bl23ye3","11/9/2018","bkor_FD",2
"bl23ye3","11/9/2018","bkor_UD",2
"bl23ye3","11/9/2018","bl43p196_UD",2
"bl23ye3","11/9/2018","bl4b13_UD",2
"bl24pu79","11/28/2017","bl43p196_UD",2
"bl24pu79","11/29/2017","blk17_UD",2
"bl24pu79","11/30/2017","bl43p196_UD",2
"bl24pu79","11/30/2017","blk17_UD",2
"bl24pu79","11/8/2017","bl11pu3_UD",2
"bl24pu79","12/1/2017","bl4b13_UD",2
"bl24pu79","12/1/2017","g32b89_UD",2
"bl24pu79","12/4/2017","bkor_UD",2
"bl24pu79","12/4/2017","pi183y24_UD",2
"bl24pu79","12/5/2017","bl11pu3_UD",2
"bl24pu79","12/5/2017","r16y36",2
"bl25pu80","10/30/2017","bl43p196_UD",2
"bl25pu80","10/30/2017","bl4b13_UD",2
"bl25pu80","10/31/2017","bl11pu3_UD",2
"bl25pu80","10/31/2017","g32b89_UD",2
"bl25pu80","11/1/2017","blk17_UD",2
"bl25pu80","11/1/2017","pi183y24_UD",2
"bl25pu80","11/2/2017","bkor_UD",2
"bl25pu80","11/2/2017","r16y36",2
"bl25pu80","11/29/2017","bl11pu3_UD",2
"bl25pu80","11/30/2017","bl11pu3_UD",2
"bl25pu80","11/30/2017","pi183y24_UD",2
"bl25pu80","12/1/2017","bl4b13_UD",2
"bl25pu80","12/1/2017","g32b89_UD",2
"bl25pu80","12/4/2017","blk17_UD",2
"bl25pu80","12/4/2017","r16y36",2
"bl25pu80","12/5/2017","bkor_UD",2
"bl25pu80","12/5/2017","bl43p196_UD",2
"bl26pi26","10/27/2017","blk17_UD",2
"bl26pi26","10/27/2017","g32b89_UD",2
"bl26pi26","10/30/2017","bkor_UD",2
"bl26pi26","10/30/2017","pi183y24_UD",2
"bl26pi26","10/31/2017","bl4b13_UD",2
"bl26pi26","10/31/2017","r16y36",2
"bl26pi26","11/1/2017","bl11pu3_UD",2
"bl26pi26","11/1/2017","bl43p196_UD",2
"bl26pi26","11/14/2017","blk17_UD",2
"bl26pi26","11/14/2017","r16y36",2
"bl26pi26","11/15/2017","bl4b13_UD",2
